169;109;Exmo UAH;UAH Exmo;980;2;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010101100000000001000000000000000000000000000000000000000000000000000000
170;131;Почта Банк;RUB ПочтаБанк;643;3;11011111110111111110010110011110001001100111101000000000011111100000001111101110000011000000110000000100000000000011001001111101010101011111111111011111110111001101110000100000110000010000000000000001000000
171;182;Sepa EUR;EUR SEPA;978;3;11001111100111111001000000011001000000000100010100000000011000000000001110101110000010101100000000000000010000000000000000000000000000000000000000000001010000000000000100000000000000000100000000000000000000
172;2;Bitcoin Cash (BCH);BCH;987;0;11111111110111111111111111111111111111111111111111000000011111100111111111111111101111000000100010001111100001000111111111111111111111011111111111111111110111001101110111111001110001110110000111111111111100
173;22;NEM (XEM);XEM;986;0;11111111110111111111111111111111111111111111110100000000011111100111111111111110000111000000000000001111000001000111111101111111111111011111111111111111110111001101110111111001110000010010000111111001110000
174;23;Augur (REP);REP;1000;0;11111111110111111111011111111111111111111111010000000000010000000010001000001100000000000000000000000001000000000011111101111111100001011011101000000101000000000000000001100000000000000010000111111001110000
175;44;Tezos (XTZ);XTZ;1007;0;11111111110111111111111111111111111111111111111101000000011111100111111111111110000111000000000000001101100001000111001011111111111111011111111111111111110011001101110111111001000000010000000000000001110000
176;130;Открытие;RUB Открытие;643;3;11111111110111111111010111111111111111111111111101000000011111100010111111111110000111000000100000001110000000000011001001111101011101011111111111011111110111011101110001100011110000010000000000000000000000
177;24;NEO (NEO);NEO;984;0;11111111110111111111111111111111111111111111110100000000011111100111111111111110000111000000000000001111100000000111111101111111111111011111111111111111110111001101110111111001110000010010000111111001111000
178;25;EOS (EOS);EOS;983;0;11111111110111111111111100111111011111111111110110000000011111100111111111111110000111000000000000001111000001000111111101111111111111011111111111111111110111011101110111111011110001110010000000000001111100
179;26;IOTA (MIOTA);MIOTA;982;0;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000011111101000000101000000000000000000100000000000000000000000000000000000
180;27;Lisk (LSK);Lisk;981;0;11111111110111111110011111111111111111111111000000000000011011100010001111001110000011000000000000000101000001000111111101111111100111011111111000000101000000001000000000100001000000000010000111111001110000
181;28;Cardano (ADA);ADA;100;0;11111111110111111111111111111111111111111111111100000000011111100111111111111110000111000000000000001111100000000111111101111111111111011111111111111111110011001101110111111001010000010010000111111001110000
182;29;Stellar (XLM);XLM;101;0;11111111110111111111111111111111111111111111111111000000011111100111111111111111101111000000000000001111100001000111111111111111111111011111111111111111110111011101110111111011110001110010000111111001111100
183;181;Любой банк IDR;IDR Банк;360;3;10001011100110111100000010001100000000000000000000000000011010000000001110001110000000000000000000000100000000000000000000000000000000000000000000000000000000010000100000000010000000000000000000000000000000
184;4;Bitcoin Gold (BTG);BTG;103;0;11111111110111111111111111111111111111111111110100000000011111100111111111111110000111000000000000000101000001000011111101111111111111011111111111111111110011001001100110111000000000010010000111111111110000
185;30;TRON (TRX);TRX;104;0;11111111110111111111111111111111111111111111111111000000011111100111111111111110000111000000000000001111100001000111111111111111111111011111111111111111110111011101110111111011110000010010000111111001111000
186;110;Exmo BTC;BTC Exmo;967;2;11111111110111101110010010101100001100101011000010000000011011100000001111001100000000000000000000000000000000000011001001100110100010010111100000000101000000000000000000000000000000000000000000000000000000
187;183;ЕРИП Расчет;BYN ЕРИП;974;3;11001011100111110001000010001000000000000100010000000000010000000000001010001001000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
5;158;Visa/MasterCard AMD;AMD Карта;51;3;11011111110110111111010110011101000010100101000100000001011111000011111111101110000111000000100000000000000000000010000000000000000000000000000000000000000000010000100000000010010000000000000000000000000000
8;112;LiveCoin RUB;RUB LiveCoin;643;2;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9;166;Карта UZCARD;UZS Карта;860;3;00000000000000000000000000000000000000000000000110000000010000100000001100001100000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000
10;16;Tether TRC20 (USDT);USDT TRC20;840;0;11111111110111111111111111111111111111111111111111100000011111100111111111111111100111100000111010011110011000000111111111111111111111111111111111111111110111011101110111111011111001110110000111111111111101
12;103;Счет телефона UAH;UAH Баланс;980;1;00000000000000000000000000000000000000000000000000000000010001100000001100001100000000000000001000000000000000000011001001000000000000010000100000000101000000000000000000000000000000000000000000000000000000
13;204;Наличные BYN;BYN Наличными;974;5;11001011100111110001000010001000000000000100010000000000011000000000001010001001000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
188;180;Любой банк NGN;NGN Банк;566;3;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
14;197;UNI RUB;RUB UNI;643;4;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
16;82;Skrill GBP;GBP Skrill;826;1;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
17;164;Карта Мир;RUB Мир;643;3;11111111110111111111110110011111011111100111111101000000011111100011111111111110000111000000100000001110000000000000000000000000011101011111111000001011000111001101110000100001110000010000000000000000000000
21;163;Карта AmEx;USD AmEx;840;3;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22;139;УкрСиббанк;UAH УкрСиб;980;3;11111111110111111111110111111111111111111111111111100011011111100011111111111110000111000000110000000110000001000111001001111111111111011010000011111110110011001101110010001001010000010000000000000001000000
23;17;USD Coin (USDC);USDC;840;0;11111111110111111111111111111111111111111111111111000000011111100111111111111110000111000000000010001111000001000111111111111111111111011111111111111111110111011101110111111011110001110010000111111001111101
24;18;TrueUSD (TUSD);TUSD;840;0;11111111110111111111111111111111111111111111111111000000011111100111111111111110000111000000000010001111000001000111111111111111111111011111111111111111110111011101110111111011110001010010000111111001111000
25;162;Visa/MasterCard KGS;KGS Карта;417;3;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
26;41;Qtum (QTUM);QTUM;1004;0;11111111110111111111011111111111111111111111010100000000011011100010001111001110000011000000000000000101000001000111111101111111111111011111111000000101000000001000000011100001000000000010000111111001110000
27;38;BitTorrent (BTT);BTT;1001;0;11111111110111111111011111111111111111111111110100000000011111100111111111101110000110000000000010000001100000000011111101111111111111011111111111111111110000000001000011111000000000000010000111111001110000
28;114;Kuna;UAH Kuna;980;2;11001111110111111111110100011111111110111111111000000000000000000000000101000100000001000000000000000000000000000000000000000000000000011111111000000001000000001000000000100001000000000000000000000001011000
29;177;Любой банк PLN;PLN Банк;985;3;11001011000100100010000010001100001000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
30;160;Visa/MasterCard CNY;CNY Карта;156;3;10001011100110111100000010001100000000000000000000000000011010000000001110001110000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000
31;172;Любой банк BYN;BYN Банк;974;3;11111011110111111111110110011100000111000101110100000000011111000011111111101111000110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
32;96;VelesPay;USD VelesPay;840;1;10000000000000000000000000000000000000000000000000000000010000000100001110101110000000000000010000000000000000000000000000000000000000011000100001010001000000000000000001000000000000000000000000000000000000
189;19;Paxos (PAX);PAX;840;0;11111111110111111111111111111111111111111111111101000000011111100111111111111110000111000000000010001111000001000111111111111111111111011111111111111111110111001101110111111001110000010010000111111001111000
190;113;Cryptex;USD Cryptex;840;2;10000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000010111000100000000000000000000000000100000000000000000010000000001000000010000000000001110000
33;75;Advanced Cash KZT;KZT AdvCash;398;1;11111111110111111111110110011111011011100111110100000000011111100111111111011110000111000000010100001100010000000011001001111111111111011111111011111111110011001001100110101001000000010000000001000110000000
34;132;Россельхозбанк;RUB РСХБ;643;3;11111111110111111111110111111111111111111111111100000000011111100011111111111110000111000000000000001100000000000000000000000000011101011111111111011011110111001101110000100000110000010000000000000000000000
35;90;PaySera EUR;EUR PaySera;978;1;00000000000000000000000000000000000000000000000100000000011001100000001110101110000000001100000000000000000000000000000000000000000000000000000000000001010000000000000101000000000001000100000000000000000000
36;15;Tether ERC20 (USDT);USDT ERC20;840;0;11111111110111111111111111111111111111111111111111100000011111100111111111111111001111100000111010011110000001000111111111111111111111111111111111111111110111011101110111111011111001110110000111111111111101
37;143;Альфа-Банк UAH;UAH Альфа-Банк;980;3;11111111110111111111110111111111111111111111111111100011011111100011111111111110000111000000000000000110000000000111001001111111111111011111111000001111100011001101110010100001110000010000000000000000100000
38;156;Visa/MasterCard PLN;PLN Карта;985;3;11001011000100100010000010001100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
39;176;Любой банк TRY;TRY Банк;949;3;11001011000100100010000010001100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
191;134;МТС Банк;RUB МТСБанк;643;3;11111111110111111110010111111111111111111111111101000000011110100010111111111110000111000000000000001100000000000011001001111101011101011111111111011111110111001101110000110000110000010000000000000000000000
192;185;Revolut USD;USD Revolut;840;3;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
193;186;Revolut EUR;EUR Revolut;978;3;10000000000000000000000000000000000000000000000100000000011001100000001111101110000000001100000000000000010000000000000000000000000000000000000000000001010000000000000101000000000001000100000000000000000000
194;157;Visa/MasterCard MDL;MDL Карта;498;3;11001111110111111111010110011101001011100101000100000000011111000011101111101110000111000000000000000000000000000000000000000000000000000000000000000000000000010000100000000010010000000000000000000000000000
195;133;Росбанк;RUB Росбанк;643;3;11111111110111111110010110111110011101101111111100000000011111100010111111111110000111000000000000001100000001000000000000010000010100011111111000000001000000000000100000100000000000010000000000000000000000
196;142;Сбербанк UAH;UAH Сбербанк;980;3;11101111110111111111110111011111111111111111111000000000011111100000001111101110000011000000000000000100000000000111001001111111111111011000000000000100100011001101110010000001110000010000000000000000000000
197;42;Chainlink (LINK);LINK;1005;0;11111111110111111111111111111111111111111111111101000000011111100111111111111110000111000000000000001101100000000111111111111111111111011111111111111111110011001101110111111001000001110010000111111001110100
198;43;Cosmos (ATOM);ATOM;1006;0;11111111110111111111111111111111111111111111111101000000011111100111111111111110000111000000000000001101100001000111111111111111111111011111111111111111110011001101010111111001000000010010000111111001110000
199;167;Карта HUMO;UZS HUMO;860;3;00000000000000000000000000000000000000000000000110000000010000100000001100001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
200;92;ecoPayz;USD ecoPayz;840;1;10001010000000000000000000000000000000000000000000000000011001100000001010001011100000110000000000000000000000000011001000000000000000010000000000000000000000000000000000000000000000000000000000000001000000
201;45;Polkadot (DOT);DOT;1008;0;11111111110111111111110110011111011111100111011101000000011111100111111111111110000111000000000000001101000000000111001011111101011111011111111111111111110111001101110111111001110000010000000000000001110000
202;46;Uniswap (UNI);UNI;1009;0;11111111110111111111110110011110011111101111101101000000011111100111111111111110000111000000000000001101000000000111001011111101011111011111111111111111110011001001110111111001000001110000000000000001110100
203;20;Dai (DAI);DAI;840;0;11111111110111111110110110011111011111101111111100000000011111100111111111111110000111000000000000001101000000000111011111111111111111011111111111111111110011001001110111111001000001110000000000000001111100
204;206;Наличные GBP;GBP Наличными;826;5;10001000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
205;47;Ravencoin (RVN);RVN;1010;0;11001111110011111110000010011110001000100111110001000000011111100000001111001110000011000000000000000101000000000111001011111101011111011111111111110101110010001001010010101001000000000000000000000000000000
206;21;Binance USD (BUSD);BUSD;840;0;11111111110111111111010110011111011011100111110100000000011111100111111111111110000111000000000000001101000000000111001001111101010111011111111111111111110011001001100110111001000000010000000000000001111000
